puzzle,solution,length of solution,time(s),Nodes expanded,,,length of solution,time(s),Nodes expanded,,length of solution,average time(s),average nodes expanded
"(1, 7, 2, 8, 5, 0, 4, 12, 10, 6, 3, 11, 9, 13, 14, 15)","['UP', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",16,0.000470638,16,,,20,0.000725746,25,,,,
"(3, 5, 6, 4, 1, 10, 2, 7, 9, 14, 0, 8, 13, 15, 11, 12)","['DOWN', 'LEFT', 'UP', 'UP', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",16,0.000593901,20,,,20,0.001285315,40,,,,
"(1, 4, 2, 8, 9, 3, 10, 7, 13, 6, 0, 11, 15, 5, 14, 12)","['UP', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN']",34,0.012754679,171,,,20,0.001243353,38,,,,
"(1, 2, 3, 4, 9, 6, 7, 8, 0, 14, 11, 12, 5, 13, 10, 15)","['DOWN', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",22,0.120058775,614,,,20,0.000666857,22,,,,
"(1, 2, 8, 6, 5, 0, 3, 4, 9, 7, 11, 12, 13, 10, 14, 15)","['DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'UP', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'DOWN']",26,0.004792213,100,,,20,0.002487898,54,,,,
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 0, 12, 13, 15, 11, 10)","['RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN']",12,0.00041914,15,,,20,0.000839472,26,,,,
"(1, 3, 7, 4, 5, 2, 8, 0, 10, 6, 11, 12, 9, 13, 14, 15)","['LEFT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",10,0.000271082,10,,,20,0.000714064,24,,,,
"(2, 8, 6, 3, 1, 10, 7, 4, 5, 14, 15, 11, 9, 0, 13, 12)","['RIGHT', 'UP', 'UP', 'UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'DOWN']",20,0.000730515,26,,,20,0.00231123,59,,,,
"(5, 1, 4, 8, 9, 2, 6, 3, 10, 7, 15, 11, 13, 14, 12, 0)","['LEFT', 'UP', 'LEFT', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN']",16,0.000596523,22,,,20,0.000689268,24,,,,
"(1, 2, 3, 4, 5, 10, 6, 7, 13, 9, 15, 8, 11, 0, 14, 12)","['LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",12,0.000407457,15,,,20,0.000624657,21,,,,
"(1, 6, 2, 4, 12, 0, 9, 3, 5, 10, 8, 15, 13, 14, 11, 7)","['LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'LEFT', 'LEFT', 'UP', 'UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN']",40,0.747535944,1579,,,20,0.000806808,25,,,,
"(1, 4, 8, 11, 5, 0, 2, 3, 9, 6, 10, 12, 13, 14, 7, 15)","['RIGHT', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN']",18,0.0006392,22,,,20,0.000811338,26,,,,
"(0, 1, 2, 4, 6, 7, 3, 8, 5, 9, 15, 12, 13, 14, 10, 11)","['RIGHT', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT']",18,0.000492334,18,,,20,0.000742912,25,,,,
"(2, 3, 7, 4, 15, 0, 6, 8, 1, 13, 5, 11, 10, 9, 14, 12)","['LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'UP', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'DOWN']",26,0.001537561,41,,,20,0.000814676,28,,,,
"(1, 6, 2, 4, 5, 11, 15, 7, 9, 10, 3, 8, 13, 14, 12, 0)","['UP', 'LEFT', 'UP', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'LEFT', 'UP', 'UP', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",22,0.001066208,36,,,20,0.002052546,58,,,,
"(2, 6, 3, 4, 1, 7, 8, 0, 5, 13, 11, 12, 10, 9, 14, 15)","['LEFT', 'LEFT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",14,0.000345469,14,,,20,0.000794411,24,,,,
"(2, 3, 4, 7, 1, 5, 10, 8, 0, 9, 6, 12, 13, 11, 14, 15)","['RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'UP', 'UP', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",20,0.000640392,24,,,20,0.008702517,150,,,,
"(0, 1, 3, 4, 5, 10, 6, 8, 9, 7, 2, 12, 13, 14, 11, 15)","['RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT']",14,0.000611544,21,,,20,0.001040697,31,,,,
"(5, 1, 3, 4, 9, 2, 7, 8, 0, 6, 14, 11, 13, 15, 10, 12)","['UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN']",12,0.000437737,15,,,20,0.006322145,124,,,,
"(2, 3, 4, 12, 1, 5, 7, 10, 9, 6, 0, 8, 13, 14, 11, 15)","['RIGHT', 'UP', 'UP', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT']",18,0.000517607,18,,,20,0.000757456,24,,,,
"(2, 10, 3, 4, 1, 5, 7, 8, 6, 15, 0, 11, 9, 13, 14, 12)","['LEFT', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'DOWN']",16,0.000842571,27,,,20,0.000611782,21,,,,
"(1, 2, 3, 4, 5, 6, 8, 11, 9, 10, 7, 12, 13, 0, 14, 15)","['RIGHT', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN']",8,0.000337839,13,,,20,0.001890898,54,,,,
"(5, 1, 2, 4, 9, 6, 7, 3, 13, 14, 11, 8, 10, 0, 15, 12)","['UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'LEFT', 'LEFT', 'UP', 'UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT']",20,0.001447439,42,,,20,0.000694752,24,,,,
"(1, 7, 4, 3, 6, 0, 2, 8, 5, 9, 10, 12, 13, 14, 11, 15)","['RIGHT', 'UP', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",18,0.000709295,24,,,20,0.007435799,136,,,,
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 14, 12, 13, 10, 15, 0)","['LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",6,0.000164509,6,,,20,0.00113368,22,,,,
"(1, 3, 10, 4, 5, 0, 2, 8, 9, 7, 6, 11, 13, 14, 15, 12)","['RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN']",12,0.000514746,16,,,20,0.000691414,25,,,,
"(2, 3, 4, 8, 1, 5, 7, 6, 9, 14, 0, 11, 13, 15, 10, 12)","['DOWN', 'LEFT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN']",16,0.000569344,20,,,20,0.000980854,31,,,,
"(1, 2, 3, 4, 6, 9, 7, 8, 0, 10, 11, 12, 5, 13, 14, 15)","['DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT']",10,0.000263929,10,,,22,0.001869917,56,,,,
"(1, 3, 4, 7, 5, 2, 6, 8, 0, 10, 11, 12, 9, 13, 14, 15)","['DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'UP', 'UP', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",14,0.000393867,17,,,22,0.058126211,425,,,,
"(1, 3, 4, 8, 5, 2, 6, 0, 9, 10, 7, 11, 13, 14, 15, 12)","['UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN']",8,0.00032115,12,,,22,0.00083971,27,,,,
"(1, 2, 3, 4, 10, 9, 6, 7, 5, 15, 14, 12, 13, 0, 8, 11)","['UP', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'LEFT', 'UP', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",18,0.000678301,23,,,22,0.000931978,30,,,,
"(1, 3, 8, 4, 5, 2, 12, 15, 9, 6, 0, 10, 13, 14, 7, 11)","['RIGHT', 'UP', 'LEFT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT']",16,0.000818491,25,,,22,0.000664711,23,,,,
"(1, 2, 3, 4, 14, 7, 10, 8, 0, 5, 11, 12, 9, 13, 6, 15)","['RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN']",26,0.007143497,126,,,22,0.001445055,44,,,,
"(0, 6, 2, 3, 1, 7, 9, 4, 10, 5, 8, 11, 13, 14, 15, 12)","['DOWN', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'DOWN']",20,0.001152039,34,,,22,0.000625372,23,,,,
"(13, 2, 4, 8, 3, 0, 7, 12, 6, 10, 11, 15, 1, 5, 9, 14)","['LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'UP', 'UP', 'LEFT', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'UP', 'UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN']",42,0.003587961,83,,,22,0.001828909,51,,,,
"(1, 7, 2, 3, 5, 6, 8, 0, 9, 10, 12, 4, 13, 14, 11, 15)","['DOWN', 'LEFT', 'LEFT', 'UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT']",14,0.000476837,17,,,22,0.00080061,28,,,,
"(1, 2, 3, 4, 5, 10, 6, 0, 9, 14, 7, 8, 13, 11, 15, 12)","['DOWN', 'DOWN', 'LEFT', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT']",10,0.000272274,10,,,22,0.000998497,35,,,,
"(1, 2, 0, 3, 5, 7, 8, 4, 9, 6, 11, 12, 13, 14, 15, 10)","['RIGHT', 'DOWN', 'DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT']",14,0.000884056,29,,,22,0.03887558,334,,,,
"(9, 5, 3, 2, 10, 1, 6, 4, 7, 14, 11, 8, 13, 15, 12, 0)","['LEFT', 'LEFT', 'UP', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'LEFT', 'LEFT', 'UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN']",24,0.000734329,27,,,22,0.00083971,32,,,,
"(0, 2, 3, 4, 1, 6, 7, 8, 5, 13, 11, 12, 10, 9, 14, 15)","['DOWN', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",10,0.000227451,10,,,22,0.000915051,30,,,,
"(1, 2, 3, 4, 5, 6, 11, 7, 9, 10, 0, 8, 13, 14, 15, 12)","['UP', 'RIGHT', 'DOWN', 'DOWN']",4,0.000208855,7,,,22,0.001597166,46,,,,
"(1, 3, 7, 4, 5, 2, 12, 11, 9, 6, 0, 8, 13, 10, 14, 15)","['RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT']",14,0.000415087,14,,,22,0.000922203,32,,,,
"(1, 6, 2, 4, 5, 10, 3, 7, 9, 14, 11, 8, 13, 15, 12, 0)","['LEFT', 'LEFT', 'UP', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN']",10,0.000305414,12,,,22,0.00078702,27,,,,
"(1, 7, 8, 3, 5, 11, 2, 4, 9, 6, 0, 12, 13, 10, 14, 15)","['LEFT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'UP', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",24,0.002985477,74,,,22,0.000620127,23,,,,
"(0, 2, 3, 4, 1, 6, 7, 8, 10, 5, 9, 12, 13, 14, 11, 15)","['DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT']",14,0.001333952,39,,,22,0.002105713,60,,,,
"(1, 6, 2, 3, 5, 8, 7, 0, 9, 10, 12, 4, 13, 14, 11, 15)","['DOWN', 'LEFT', 'UP', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'DOWN', 'RIGHT']",12,0.000360966,13,,,22,0.000728369,25,,,,
"(1, 2, 7, 3, 9, 5, 4, 8, 13, 10, 0, 6, 14, 15, 11, 12)","['DOWN', 'LEFT', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",20,0.001078367,34,,,22,0.001127481,33,,,,
"(0, 2, 3, 4, 1, 5, 6, 7, 9, 10, 11, 8, 13, 14, 15, 12)","['DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",6,0.000234604,9,,,22,0.004581928,102,,,,
"(1, 2, 0, 3, 5, 6, 11, 4, 9, 14, 8, 10, 13, 15, 12, 7)","['RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN']",16,0.000630617,23,,,22,0.000688076,24,,,,
"(1, 2, 7, 3, 9, 5, 6, 4, 13, 11, 0, 8, 14, 10, 15, 12)","['LEFT', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",12,0.00043869,16,,,22,0.000755787,27,,,,
"(1, 8, 6, 2, 5, 10, 12, 4, 0, 11, 15, 3, 9, 13, 14, 7)","['RIGHT', 'UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN']",32,0.002138376,61,,,22,0.00105238,33,,,,
"(1, 2, 4, 11, 5, 6, 3, 0, 9, 14, 10, 7, 13, 15, 12, 8)","['DOWN', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN']",18,0.000911474,32,,,22,0.000571251,22,,,,
"(5, 1, 2, 7, 9, 6, 4, 3, 14, 11, 10, 8, 13, 0, 15, 12)","['UP', 'LEFT', 'UP', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT']",20,0.000587225,23,,,22,0.00115037,34,,,,
"(1, 2, 3, 4, 6, 11, 10, 0, 5, 9, 15, 7, 13, 14, 12, 8)","['DOWN', 'DOWN', 'LEFT', 'UP', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN']",14,0.000474691,17,,,22,0.10519886,595,,,,
"(1, 2, 0, 3, 5, 6, 8, 4, 14, 10, 7, 11, 9, 13, 15, 12)","['RIGHT', 'DOWN', 'LEFT', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'RIGHT', 'DOWN']",12,0.000633717,23,,,22,0.00372839,81,,,,
"(2, 9, 3, 4, 1, 0, 7, 8, 6, 5, 14, 12, 13, 11, 10, 15)","['DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'UP', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT']",18,0.000770807,25,,,22,0.000859976,29,,,,
"(1, 2, 3, 4, 5, 10, 15, 8, 13, 7, 0, 11, 14, 6, 9, 12)","['UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN']",16,0.000611782,19,,,22,0.009824753,157,,,,
"(1, 6, 4, 7, 9, 3, 11, 2, 10, 14, 0, 5, 13, 15, 12, 8)","['RIGHT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN']",22,0.00083971,28,,,22,0.013406515,187,,,,
"(1, 2, 3, 4, 10, 9, 6, 7, 0, 5, 12, 15, 13, 14, 8, 11)","['RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT']",18,0.000665903,22,,,22,0.005545855,108,,,,
"(1, 2, 3, 4, 5, 12, 7, 8, 9, 6, 0, 11, 13, 10, 14, 15)","['RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT']",14,0.002254009,61,,,22,0.001668215,47,,,,
"(1, 2, 3, 4, 9, 5, 7, 8, 6, 10, 0, 12, 13, 14, 11, 15)","['LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT']",8,0.000310183,11,,,22,0.00128603,41,,,,
"(6, 1, 2, 4, 5, 7, 10, 8, 9, 14, 11, 3, 13, 0, 15, 12)","['UP', 'LEFT', 'UP', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN']",22,0.002541065,66,,,22,0.001021385,34,,,,
"(1, 6, 4, 7, 5, 10, 3, 2, 0, 9, 11, 8, 13, 14, 15, 12)","['RIGHT', 'UP', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN']",14,0.000452042,16,,,22,0.001756668,56,,,,
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15)","['RIGHT', 'RIGHT']",2,7.56E-05,2,,,22,0.00090003,30,,,,
"(1, 3, 6, 4, 5, 2, 11, 7, 9, 10, 15, 8, 13, 0, 14, 12)","['RIGHT', 'UP', 'UP', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",10,0.000360489,13,,,22,0.001196146,37,,,,
"(5, 1, 0, 2, 6, 7, 4, 3, 9, 10, 11, 8, 13, 14, 15, 12)","['RIGHT', 'DOWN', 'LEFT', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",12,0.000383377,15,,,22,0.001865387,52,,,,
"(2, 3, 4, 8, 1, 6, 7, 0, 5, 9, 15, 11, 13, 10, 14, 12)","['UP', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN']",12,0.000379324,15,,,22,0.00070715,25,,,,
"(1, 3, 6, 4, 5, 0, 8, 11, 9, 2, 10, 7, 13, 14, 15, 12)","['DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN']",12,0.000490904,16,,,22,0.001068115,34,,,,
"(0, 5, 2, 4, 6, 1, 7, 8, 9, 3, 10, 11, 13, 14, 15, 12)","['RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN']",16,0.000600815,21,,,22,0.004781008,100,,,,
"(1, 2, 4, 7, 5, 6, 15, 3, 9, 12, 0, 8, 13, 10, 14, 11)","['LEFT', 'DOWN', 'RIGHT', 'UP', 'UP', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN']",18,0.000857592,29,,,22,0.000606775,22,,,,
"(5, 1, 7, 3, 2, 0, 6, 4, 9, 10, 11, 8, 13, 14, 15, 12)","['LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",10,0.000374079,14,,,22,0.001026154,31,,,,
"(0, 1, 2, 3, 5, 6, 7, 4, 9, 10, 11, 8, 13, 14, 15, 12)","['RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",6,0.000224829,9,,,22,0.002465487,63,,,,
"(1, 2, 3, 4, 5, 6, 11, 7, 0, 13, 10, 8, 14, 9, 15, 12)","['RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN']",10,0.000349998,13,,,22,0.002487659,68,,,,
"(0, 2, 3, 4, 1, 6, 7, 8, 5, 10, 15, 11, 9, 13, 14, 12)","['DOWN', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'DOWN']",8,0.000275135,11,,,22,0.000963211,33,,,,
