puzzle,solution,length of solution,time(s),Nodes expanded,,,length of solution,time(s),Nodes expanded,,length of solution,average time(s),average Nodes expanded
"(5, 1, 2, 3, 9, 6, 8, 0, 13, 10, 15, 4, 14, 12, 7, 11)","['DOWN', 'LEFT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'UP', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT']",20,0.000691175,25,,,10,0.000561953,16,,,,
"(1, 2, 3, 4, 6, 10, 8, 12, 5, 7, 0, 15, 9, 13, 14, 11)","['LEFT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT']",14,0.00041008,14,,,10,0.000292301,10,,,,
"(5, 1, 3, 4, 2, 6, 7, 12, 13, 9, 8, 10, 14, 0, 11, 15)","['LEFT', 'UP', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT']",18,0.001328945,39,,,10,0.000300169,10,,,,
"(1, 2, 3, 8, 10, 4, 14, 7, 6, 5, 0, 12, 9, 11, 13, 15)","['UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",24,0.095205307,578,,,10,0.000442743,15,,,,
"(1, 2, 3, 4, 5, 6, 7, 8, 13, 14, 0, 12, 11, 9, 10, 15)","['LEFT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",12,0.000453949,15,,,10,0.000295877,10,,,,
"(0, 2, 3, 4, 1, 6, 15, 7, 5, 14, 10, 8, 9, 13, 12, 11)","['DOWN', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN']",14,0.000375032,14,,,10,0.000278711,10,,,,
"(5, 1, 2, 3, 9, 4, 7, 8, 0, 6, 11, 12, 13, 10, 14, 15)","['UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",18,0.00618124,125,,,10,0.000322104,10,,,,
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 10, 15, 13, 0, 12, 11)","['UP', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT']",8,0.000239372,8,,,10,0.000315189,10,,,,
"(0, 2, 4, 8, 1, 6, 3, 12, 5, 10, 11, 7, 9, 13, 14, 15)","['DOWN', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT']",14,0.00041604,16,,,10,0.000331163,10,,,,
"(2, 3, 6, 4, 1, 10, 8, 15, 9, 12, 0, 5, 13, 7, 14, 11)","['RIGHT', 'UP', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT']",22,0.001462221,39,,,10,0.000345707,10,,,,
"(1, 7, 2, 3, 5, 6, 8, 4, 9, 10, 0, 11, 13, 14, 15, 12)","['LEFT', 'UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN']",12,0.001199722,33,,,10,0.00032258,10,,,,
"(1, 6, 2, 3, 9, 5, 11, 4, 13, 10, 8, 7, 14, 15, 12, 0)","['LEFT', 'LEFT', 'LEFT', 'UP', 'UP', 'RIGHT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN']",16,0.000418663,16,,,10,0.000314236,10,,,,
"(1, 2, 3, 4, 5, 10, 6, 8, 7, 13, 11, 12, 9, 0, 14, 15)","['UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT']",12,0.00098896,30,,,10,0.000493526,16,,,,
"(1, 3, 4, 8, 5, 0, 2, 6, 9, 14, 7, 12, 13, 11, 10, 15)","['RIGHT', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT']",14,0.000442743,14,,,10,0.000280619,10,,,,
"(1, 2, 7, 3, 9, 5, 11, 4, 6, 15, 0, 8, 13, 10, 14, 12)","['LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",14,0.000599623,20,,,10,0.000275135,10,,,,
"(1, 2, 3, 4, 5, 8, 11, 12, 9, 6, 14, 7, 13, 0, 10, 15)","['RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT']",14,0.000682116,23,,,10,0.000348806,10,,,,
"(1, 2, 3, 4, 11, 0, 6, 8, 5, 10, 7, 12, 9, 13, 14, 15)","['LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",12,0.000564575,19,,,10,0.000373363,13,,,,
"(1, 3, 8, 6, 5, 2, 7, 4, 0, 11, 14, 12, 10, 9, 13, 15)","['DOWN', 'RIGHT', 'RIGHT', 'UP', 'UP', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",20,0.000959158,32,,,10,0.000303507,10,,,,
"(1, 7, 11, 3, 5, 0, 2, 4, 10, 6, 15, 8, 9, 13, 14, 12)","['RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",16,0.000508785,17,,,10,0.000295877,10,,,,
"(1, 9, 8, 7, 5, 0, 2, 4, 6, 3, 10, 12, 13, 14, 11, 15)","['UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT']",22,0.036579847,336,,,10,0.000464439,15,,,,
"(5, 2, 1, 4, 9, 6, 3, 0, 13, 11, 12, 8, 10, 14, 15, 7)","['DOWN', 'LEFT', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'LEFT', 'LEFT', 'UP', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT']",28,7.848884821,5754,,,10,0.000288963,10,,,,
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15)","['DOWN', 'RIGHT']",2,0.000114918,2,,,10,0.000298977,10,,,,
"(9, 5, 1, 4, 10, 6, 8, 7, 0, 2, 3, 11, 13, 14, 15, 12)","['UP', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN']",24,0.034903288,348,,,10,0.000279665,10,,,,
"(0, 9, 3, 4, 2, 1, 6, 7, 10, 5, 11, 12, 13, 14, 8, 15)","['DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN']",20,0.005600214,117,,,10,0.000305176,10,,,,
"(0, 1, 2, 3, 10, 9, 11, 4, 5, 15, 6, 7, 13, 14, 12, 8)","['RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN']",22,0.000761271,25,,,10,0.000319242,10,,,,
"(1, 2, 4, 8, 5, 0, 10, 3, 9, 7, 12, 15, 13, 6, 14, 11)","['DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT']",16,0.000674725,21,,,10,0.000312805,10,,,,
"(15, 3, 7, 4, 2, 1, 10, 8, 5, 6, 0, 11, 9, 13, 14, 12)","['UP', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'DOWN']",24,0.017185926,223,,,10,0.000319958,10,,,,
"(7, 2, 6, 3, 9, 5, 1, 4, 13, 10, 0, 8, 14, 15, 11, 12)","['DOWN', 'LEFT', 'LEFT', 'UP', 'UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",24,0.03839922,361,,,10,0.000263214,10,,,,
"(1, 2, 0, 8, 5, 6, 4, 3, 9, 10, 7, 12, 13, 14, 11, 15)","['DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT']",8,0.000238657,8,,,10,0.000389338,13,,,,
"(1, 3, 7, 4, 6, 2, 8, 12, 5, 10, 11, 15, 9, 0, 13, 14)","['RIGHT', 'RIGHT', 'UP', 'UP', 'LEFT', 'UP', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",14,0.000374794,14,,,10,0.002029419,40,,,,
"(6, 5, 0, 11, 1, 3, 4, 2, 9, 10, 8, 7, 13, 14, 15, 12)","['DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN']",20,0.000840425,26,,,12,0.00042367,14,,,,
"(1, 7, 2, 4, 9, 5, 8, 0, 13, 10, 3, 11, 14, 6, 15, 12)","['LEFT', 'DOWN', 'LEFT', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN']",16,0.000784636,25,,,12,0.000425577,14,,,,
"(1, 2, 3, 4, 6, 10, 7, 0, 5, 11, 12, 8, 9, 13, 14, 15)","['DOWN', 'LEFT', 'LEFT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",10,0.000288963,10,,,12,0.000331402,12,,,,
"(14, 1, 3, 4, 2, 0, 6, 8, 13, 9, 7, 11, 15, 5, 10, 12)","['LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN']",22,0.003010511,72,,,12,0.000362873,13,,,,
"(1, 2, 3, 4, 10, 6, 7, 8, 9, 12, 5, 15, 13, 14, 11, 0)","['UP', 'UP', 'LEFT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT']",22,0.224680901,932,,,12,0.000647783,24,,,,
"(5, 1, 2, 4, 6, 0, 3, 8, 10, 11, 7, 12, 9, 13, 14, 15)","['LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",12,0.00036335,12,,,12,0.000837803,28,,,,
"(10, 1, 11, 2, 6, 3, 4, 0, 5, 14, 15, 7, 9, 13, 12, 8)","['LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'LEFT', 'UP', 'UP', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",26,0.001619101,49,,,12,0.000335217,12,,,,
"(2, 3, 0, 7, 10, 1, 8, 4, 5, 9, 6, 11, 13, 14, 15, 12)","['LEFT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN']",22,0.06200552,457,,,12,0.000912905,29,,,,
"(3, 1, 0, 4, 5, 6, 2, 7, 9, 10, 11, 8, 13, 14, 15, 12)","['LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN']",16,0.017030954,228,,,12,0.00036335,12,,,,
"(1, 10, 2, 4, 5, 0, 7, 8, 9, 12, 3, 15, 13, 6, 14, 11)","['RIGHT', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT']",20,0.007336617,133,,,12,0.000362396,12,,,,
"(6, 5, 2, 3, 11, 14, 1, 4, 0, 15, 7, 8, 10, 9, 13, 12)","['UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",30,0.136861086,730,,,12,0.000588894,21,,,,
"(1, 3, 0, 4, 5, 2, 6, 7, 9, 10, 8, 15, 13, 12, 14, 11)","['LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT']",16,0.001450777,43,,,12,0.000364542,12,,,,
"(1, 2, 3, 4, 9, 0, 5, 12, 13, 10, 8, 15, 14, 6, 7, 11)","['RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT']",18,0.001063585,33,,,12,0.000479698,17,,,,
"(1, 2, 3, 4, 5, 8, 11, 0, 10, 6, 15, 7, 13, 14, 9, 12)","['LEFT', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN']",20,0.039966583,372,,,12,0.000342846,12,,,,
"(1, 7, 3, 4, 5, 2, 6, 8, 9, 14, 0, 15, 13, 11, 12, 10)","['DOWN', 'RIGHT', 'UP', 'UP', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT']",20,0.039861202,357,,,12,0.000485897,18,,,,
"(1, 2, 3, 4, 9, 5, 6, 11, 14, 12, 15, 7, 13, 10, 8, 0)","['LEFT', 'LEFT', 'UP', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN']",22,0.052650213,418,,,12,0.000300407,12,,,,
"(1, 7, 4, 6, 9, 5, 2, 3, 0, 10, 11, 8, 13, 14, 15, 12)","['UP', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",16,0.002287626,63,,,12,0.000389099,12,,,,
"(1, 2, 4, 8, 6, 0, 7, 3, 5, 9, 12, 15, 13, 10, 14, 11)","['LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT']",16,0.000609398,21,,,12,0.00036788,12,,,,
"(1, 10, 6, 4, 14, 5, 2, 3, 9, 13, 8, 7, 15, 0, 11, 12)","['LEFT', 'UP', 'UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN']",24,0.003696442,84,,,12,0.000337124,12,,,,
"(1, 3, 6, 4, 5, 7, 8, 0, 9, 2, 11, 12, 13, 10, 14, 15)","['LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'UP', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT']",14,0.001311541,41,,,12,0.000349522,12,,,,
"(1, 3, 6, 4, 2, 13, 8, 12, 5, 7, 15, 11, 10, 9, 14, 0)","['UP', 'LEFT', 'LEFT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'UP', 'UP', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT']",24,0.010005236,160,,,12,0.000588655,19,,,,
"(2, 3, 12, 4, 1, 6, 10, 0, 5, 7, 8, 14, 13, 9, 11, 15)","['DOWN', 'LEFT', 'UP', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",28,1.603798866,2461,,,12,0.000689745,23,,,,
"(6, 4, 1, 8, 7, 2, 10, 3, 5, 14, 0, 11, 9, 13, 15, 12)","['UP', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'RIGHT', 'DOWN']",24,0.003711462,90,,,12,0.000724077,23,,,,
"(2, 9, 3, 4, 6, 1, 7, 0, 5, 10, 11, 8, 13, 14, 15, 12)","['DOWN', 'LEFT', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN']",18,0.007431984,139,,,12,0.000521421,20,,,,
"(5, 1, 2, 4, 9, 0, 8, 12, 6, 10, 3, 15, 13, 14, 7, 11)","['RIGHT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT']",20,0.003160954,78,,,12,0.00036335,12,,,,
"(1, 6, 2, 3, 5, 10, 7, 4, 14, 12, 0, 8, 9, 13, 11, 15)","['LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'DOWN', 'RIGHT']",14,0.000683069,23,,,12,0.00036788,12,,,,
"(2, 3, 0, 7, 1, 6, 4, 11, 9, 8, 5, 12, 13, 10, 14, 15)","['DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN']",22,0.007893324,138,,,12,0.000382423,12,,,,
"(1, 5, 2, 4, 9, 14, 3, 7, 0, 10, 6, 8, 13, 15, 11, 12)","['RIGHT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'LEFT', 'UP', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",16,0.000569344,18,,,12,0.000521183,17,,,,
"(2, 3, 8, 4, 6, 5, 15, 11, 1, 10, 14, 7, 9, 0, 13, 12)","['RIGHT', 'UP', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN']",24,0.011128426,191,,,12,0.000458717,16,,,,
"(1, 2, 3, 4, 5, 7, 11, 10, 9, 6, 8, 12, 13, 0, 14, 15)","['RIGHT', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN']",14,0.001828909,48,,,12,0.00037384,12,,,,
"(1, 2, 0, 7, 5, 10, 4, 6, 9, 11, 12, 3, 13, 14, 8, 15)","['DOWN', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN']",18,0.002137423,57,,,12,0.000443459,16,,,,
"(1, 2, 3, 4, 10, 5, 6, 8, 0, 15, 7, 11, 9, 13, 14, 12)","['UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'DOWN']",12,0.000365734,12,,,12,0.000498533,18,,,,
"(1, 2, 3, 4, 9, 5, 6, 12, 0, 10, 8, 7, 11, 13, 14, 15)","['DOWN', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",16,0.001929998,51,,,12,0.000603914,19,,,,
"(1, 2, 3, 4, 5, 6, 8, 0, 9, 11, 7, 15, 13, 10, 12, 14)","['LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",10,0.000364542,12,,,12,0.00045228,16,,,,
"(1, 7, 4, 8, 6, 3, 2, 0, 5, 9, 11, 12, 13, 10, 14, 15)","['UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT']",14,0.000576258,20,,,12,0.000453949,15,,,,
"(1, 2, 0, 4, 5, 10, 3, 8, 9, 7, 6, 11, 13, 14, 15, 12)","['DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN']",8,0.000281096,8,,,12,0.001199722,33,,,,
"(8, 6, 3, 4, 1, 5, 2, 0, 9, 10, 7, 11, 13, 14, 15, 12)","['UP', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'DOWN']",18,0.001605988,47,,,12,0.00098896,30,,,,
"(1, 2, 4, 8, 10, 5, 7, 3, 0, 13, 11, 12, 6, 9, 14, 15)","['DOWN', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",18,0.00190568,57,,,12,0.000564575,19,,,,
"(1, 2, 15, 3, 5, 0, 8, 4, 9, 6, 10, 11, 13, 14, 7, 12)","['DOWN', 'RIGHT', 'UP', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT']",20,0.023668766,278,,,12,0.00036335,12,,,,
"(2, 5, 3, 4, 6, 0, 7, 8, 1, 10, 12, 15, 9, 13, 14, 11)","['LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'UP', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT']",18,0.001833916,54,,,12,0.000365734,12,,,,
